dataset,image_id,identity,path,score,score_scale,gender,ethnicity,view,rated
mebeauty,mbusowethu-radebe-CS2uCrpNzJY-unsplash.jpg,meb_mbusowethu-radebe-CS2uCrpNzJY-unsplash.jpg,data/MEBeauty/original_images/male/black/mbusowethu-radebe-CS2uCrpNzJY-unsplash.jpg,5.105263157894737,1-10,male,black,frontal,1
mebeauty,136.jpg,meb_136.jpg,data/MEBeauty/original_images/male/caucasian/136.jpg,5.897435897435898,1-10,male,caucasian,frontal,1
mebeauty,norbert-kundrak-Qkka6rvSToY-unsplash.jpg,meb_norbert-kundrak-Qkka6rvSToY-unsplash.jpg,data/MEBeauty/original_images/male/caucasian/norbert-kundrak-Qkka6rvSToY-unsplash.jpg,7.170940170940171,1-10,male,caucasian,frontal,1
mebeauty,dominic-blignaut-Wwir9Xis204-unsplash.jpg,meb_dominic-blignaut-Wwir9Xis204-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/dominic-blignaut-Wwir9Xis204-unsplash.jpg,5.7,1-10,female,caucasian,frontal,1
mebeauty,sincerely-media-PN9wP2yZ9c8-unsplash.jpg,meb_sincerely-media-PN9wP2yZ9c8-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/sincerely-media-PN9wP2yZ9c8-unsplash.jpg,5.769230769230769,1-10,female,caucasian,frontal,1
mebeauty,young-572341_1920.jpg,meb_young-572341_1920.jpg,data/MEBeauty/original_images/female/caucasian/young-572341_1920.jpg,6.379310344827586,1-10,female,caucasian,frontal,1
mebeauty,woman-5480503_1920.jpg,meb_woman-5480503_1920.jpg,data/MEBeauty/original_images/female/caucasian/woman-5480503_1920.jpg,6.0,1-10,female,caucasian,frontal,1
mebeauty,pexels-gatot-adri-2693621.jpg,meb_pexels-gatot-adri-2693621.jpg,data/MEBeauty/original_images/male/asian/pexels-gatot-adri-2693621.jpg,6.111111111111111,1-10,male,asian,frontal,1
mebeauty,beard-1845166_1920.jpg,meb_beard-1845166_1920.jpg,data/MEBeauty/original_images/male/caucasian/beard-1845166_1920.jpg,6.995934959349595,1-10,male,caucasian,frontal,1
mebeauty,vinicius-amnx-amano-4mK2KVuYrDs-unsplash.jpg,meb_vinicius-amnx-amano-4mK2KVuYrDs-unsplash.jpg,data/MEBeauty/original_images/female/hispanic/vinicius-amnx-amano-4mK2KVuYrDs-unsplash.jpg,7.833333333333333,1-10,female,hispanic,frontal,1
mebeauty,58.jpg,meb_58.jpg,data/MEBeauty/original_images/female/hispanic/58.jpg,8.157894736842104,1-10,female,hispanic,frontal,1
mebeauty,derick-mckinney-243Q39DzM3M-unsplash.jpg,meb_derick-mckinney-243Q39DzM3M-unsplash.jpg,data/MEBeauty/original_images/male/caucasian/derick-mckinney-243Q39DzM3M-unsplash.jpg,7.484848484848484,1-10,male,caucasian,frontal,1
mebeauty,imansyah-muhamad-putera-KchIV_GDy6U-unsplash.jpg,meb_imansyah-muhamad-putera-KchIV_GDy6U-unsplash.jpg,data/MEBeauty/original_images/male/asian/imansyah-muhamad-putera-KchIV_GDy6U-unsplash.jpg,5.083333333333333,1-10,male,asian,frontal,1
mebeauty,juniar-baresi-1g-BQ3wkgWI-unsplash.jpg,meb_juniar-baresi-1g-BQ3wkgWI-unsplash.jpg,data/MEBeauty/original_images/female/indian/juniar-baresi-1g-BQ3wkgWI-unsplash.jpg,6.388888888888889,1-10,female,indian,frontal,1
mebeauty,hipster-358479_1920.jpg,meb_hipster-358479_1920.jpg,data/MEBeauty/original_images/male/caucasian/hipster-358479_1920.jpg,6.163333333333332,1-10,male,caucasian,frontal,1
mebeauty,smiling-businessman-4455090_1920.jpg,meb_smiling-businessman-4455090_1920.jpg,data/MEBeauty/original_images/male/black/smiling-businessman-4455090_1920.jpg,4.605769230769231,1-10,male,black,frontal,1
mebeauty,jd-mason-4eRATsC7zTY-unsplash.jpg,meb_jd-mason-4eRATsC7zTY-unsplash.jpg,data/MEBeauty/original_images/female/black/jd-mason-4eRATsC7zTY-unsplash.jpg,6.181818181818182,1-10,female,black,frontal,1
mebeauty,girl-1209193_1920.jpg,meb_girl-1209193_1920.jpg,data/MEBeauty/original_images/female/caucasian/girl-1209193_1920.jpg,7.1,1-10,female,caucasian,frontal,1
mebeauty,female-4899174_1920.jpg,meb_female-4899174_1920.jpg,data/MEBeauty/original_images/female/black/female-4899174_1920.jpg,5.827586206896552,1-10,female,black,frontal,1
mebeauty,mohammed-hassan-xC2YIBmTROU-unsplash.jpg,meb_mohammed-hassan-xC2YIBmTROU-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/mohammed-hassan-xC2YIBmTROU-unsplash.jpg,4.307692307692307,1-10,female,caucasian,frontal,1
mebeauty,joanna-nix-walkup-LalqRz_8QRE-unsplash.jpg,meb_joanna-nix-walkup-LalqRz_8QRE-unsplash.jpg,data/MEBeauty/original_images/male/caucasian/joanna-nix-walkup-LalqRz_8QRE-unsplash.jpg,5.633986928104576,1-10,male,caucasian,frontal,1
mebeauty,guillaume-bleyer-PPnwwUeUbYk-unsplash.jpg,meb_guillaume-bleyer-PPnwwUeUbYk-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/guillaume-bleyer-PPnwwUeUbYk-unsplash.jpg,6.535714285714286,1-10,female,caucasian,frontal,1
mebeauty,pexels-sebastian-libuda-678785.jpg,meb_pexels-sebastian-libuda-678785.jpg,data/MEBeauty/original_images/male/caucasian/pexels-sebastian-libuda-678785.jpg,8.375,1-10,male,caucasian,frontal,1
mebeauty,pexels-aadil-2598024.jpg,meb_pexels-aadil-2598024.jpg,data/MEBeauty/original_images/female/caucasian/pexels-aadil-2598024.jpg,5.888888888888889,1-10,female,caucasian,frontal,1
mebeauty,mike-austin-oRVnmlBD4Vo-unsplash.jpg,meb_mike-austin-oRVnmlBD4Vo-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/mike-austin-oRVnmlBD4Vo-unsplash.jpg,7.604166666666667,1-10,female,caucasian,frontal,1
mebeauty,boy-2301660_1920.jpg,meb_boy-2301660_1920.jpg,data/MEBeauty/original_images/male/caucasian/boy-2301660_1920.jpg,6.006944444444446,1-10,male,caucasian,frontal,1
mebeauty,pexels-andrea-piacquadio-3811804.jpg,meb_pexels-andrea-piacquadio-3811804.jpg,data/MEBeauty/original_images/male/caucasian/pexels-andrea-piacquadio-3811804.jpg,5.777777777777778,1-10,male,caucasian,frontal,1
mebeauty,woman-5573135_1920.jpg,meb_woman-5573135_1920.jpg,data/MEBeauty/original_images/female/asian/woman-5573135_1920.jpg,7.184210526315789,1-10,female,asian,frontal,1
mebeauty,suhendro-purnomo--ApMYrUyi0o-unsplash.jpg,meb_suhendro-purnomo--ApMYrUyi0o-unsplash.jpg,data/MEBeauty/original_images/female/asian/suhendro-purnomo--ApMYrUyi0o-unsplash.jpg,7.666666666666667,1-10,female,asian,frontal,1
mebeauty,danny-protas-FK_07CcGRwY-unsplash.jpg,meb_danny-protas-FK_07CcGRwY-unsplash.jpg,data/MEBeauty/original_images/male/black/danny-protas-FK_07CcGRwY-unsplash.jpg,6.416666666666667,1-10,male,black,frontal,1
mebeauty,cristian-newman-l9I93gZKTG4-unsplash.jpg,meb_cristian-newman-l9I93gZKTG4-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/cristian-newman-l9I93gZKTG4-unsplash.jpg,3.3,1-10,female,caucasian,frontal,1
mebeauty,eric-joseph-GMCsqQHOW0A-unsplash.jpg,meb_eric-joseph-GMCsqQHOW0A-unsplash.jpg,data/MEBeauty/original_images/male/indian/eric-joseph-GMCsqQHOW0A-unsplash.jpg,4.45,1-10,male,indian,frontal,1
mebeauty,mark-decile-UU1d9HCtgaE-unsplash.jpg,meb_mark-decile-UU1d9HCtgaE-unsplash.jpg,data/MEBeauty/original_images/female/hispanic/mark-decile-UU1d9HCtgaE-unsplash.jpg,7.0,1-10,female,hispanic,frontal,1
mebeauty,harps-joseph-tAvpDE7fXgY-unsplash.jpg,meb_harps-joseph-tAvpDE7fXgY-unsplash.jpg,data/MEBeauty/original_images/male/indian/harps-joseph-tAvpDE7fXgY-unsplash.jpg,4.552287581699346,1-10,male,indian,frontal,1
mebeauty,cody-chan-TeAj27VRKzg-unsplash.jpg,meb_cody-chan-TeAj27VRKzg-unsplash.jpg,data/MEBeauty/original_images/male/caucasian/cody-chan-TeAj27VRKzg-unsplash.jpg,6.892361111111111,1-10,male,caucasian,frontal,1
mebeauty,pexels-adrienne-andersen-2552129.jpg,meb_pexels-adrienne-andersen-2552129.jpg,data/MEBeauty/original_images/female/black/pexels-adrienne-andersen-2552129.jpg,7.777777777777778,1-10,female,black,frontal,1
mebeauty,lars-zhang-Emvn9asFvPw-unsplash.jpg,meb_lars-zhang-Emvn9asFvPw-unsplash.jpg,data/MEBeauty/original_images/male/asian/lars-zhang-Emvn9asFvPw-unsplash.jpg,5.666666666666667,1-10,male,asian,frontal,1
mebeauty,monk-186094_1920.jpg,meb_monk-186094_1920.jpg,data/MEBeauty/original_images/male/asian/monk-186094_1920.jpg,3.794573643410852,1-10,male,asian,frontal,1
mebeauty,raphael-lovaski-3cbvEhhQspg-unsplash.jpg,meb_raphael-lovaski-3cbvEhhQspg-unsplash.jpg,data/MEBeauty/original_images/female/black/raphael-lovaski-3cbvEhhQspg-unsplash.jpg,7.035714285714286,1-10,female,black,frontal,1
mebeauty,portrait-4773342_1920.jpg,meb_portrait-4773342_1920.jpg,data/MEBeauty/original_images/female/indian/portrait-4773342_1920.jpg,7.137931034482759,1-10,female,indian,frontal,1
mebeauty,simon-marsault-ZNaL-IDTbZc-unsplash.jpg,meb_simon-marsault-ZNaL-IDTbZc-unsplash.jpg,data/MEBeauty/original_images/male/asian/simon-marsault-ZNaL-IDTbZc-unsplash.jpg,5.479166666666667,1-10,male,asian,frontal,1
mebeauty,joseph-kellner-TFR1yggdvq8-unsplash.jpg,meb_joseph-kellner-TFR1yggdvq8-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/joseph-kellner-TFR1yggdvq8-unsplash.jpg,6.5,1-10,female,caucasian,frontal,1
mebeauty,people-3104635_1920.jpg,meb_people-3104635_1920.jpg,data/MEBeauty/original_images/female/black/people-3104635_1920.jpg,6.810344827586207,1-10,female,black,frontal,1
mebeauty,young-man-1272106_1920.jpg,meb_young-man-1272106_1920.jpg,data/MEBeauty/original_images/male/caucasian/young-man-1272106_1920.jpg,5.945578231292517,1-10,male,caucasian,frontal,1
mebeauty,pexels-min-an-898768.jpg,meb_pexels-min-an-898768.jpg,data/MEBeauty/original_images/male/asian/pexels-min-an-898768.jpg,6.444444444444445,1-10,male,asian,frontal,1
mebeauty,anthony-tran-_G0OrcPOpJw-unsplash.jpg,meb_anthony-tran-_G0OrcPOpJw-unsplash.jpg,data/MEBeauty/original_images/female/asian/anthony-tran-_G0OrcPOpJw-unsplash.jpg,8.11111111111111,1-10,female,asian,frontal,1
mebeauty,denis-agati-3dL0mzyUS6M-unsplash.jpg,meb_denis-agati-3dL0mzyUS6M-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/denis-agati-3dL0mzyUS6M-unsplash.jpg,7.416666666666667,1-10,female,caucasian,frontal,1
mebeauty,andrey-zvyagintsev-byfNhh81CWU-unsplash.jpg,meb_andrey-zvyagintsev-byfNhh81CWU-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/andrey-zvyagintsev-byfNhh81CWU-unsplash.jpg,6.35,1-10,female,caucasian,frontal,1
mebeauty,model-3827058_1920.jpg,meb_model-3827058_1920.jpg,data/MEBeauty/original_images/male/hispanic/model-3827058_1920.jpg,4.46078431372549,1-10,male,hispanic,frontal,1
mebeauty,logan-weaver-l0t4qHtj3fs-unsplash.jpg,meb_logan-weaver-l0t4qHtj3fs-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/logan-weaver-l0t4qHtj3fs-unsplash.jpg,7.185185185185185,1-10,female,caucasian,frontal,1
mebeauty,girl-499408_1920.jpg,meb_girl-499408_1920.jpg,data/MEBeauty/original_images/female/caucasian/girl-499408_1920.jpg,7.6,1-10,female,caucasian,frontal,1
mebeauty,christian-lunde-v-dd__G7g7k-unsplash.jpg,meb_christian-lunde-v-dd__G7g7k-unsplash.jpg,data/MEBeauty/original_images/male/black/christian-lunde-v-dd__G7g7k-unsplash.jpg,4.679738562091504,1-10,male,black,frontal,1
mebeauty,kristen-steed-qvFyDfhNHJI-unsplash.jpg,meb_kristen-steed-qvFyDfhNHJI-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/kristen-steed-qvFyDfhNHJI-unsplash.jpg,6.355263157894737,1-10,female,caucasian,frontal,1
mebeauty,pexels-jaysen-scott-1858490.jpg,meb_pexels-jaysen-scott-1858490.jpg,data/MEBeauty/original_images/male/caucasian/pexels-jaysen-scott-1858490.jpg,4.555555555555555,1-10,male,caucasian,frontal,1
mebeauty,samuel-aboh-NGVBWmvmSHI-unsplash.jpg,meb_samuel-aboh-NGVBWmvmSHI-unsplash.jpg,data/MEBeauty/original_images/male/black/samuel-aboh-NGVBWmvmSHI-unsplash.jpg,4.175531914893617,1-10,male,black,frontal,1
mebeauty,portrait-2690308_1920.jpg,meb_portrait-2690308_1920.jpg,data/MEBeauty/original_images/female/caucasian/portrait-2690308_1920.jpg,7.75,1-10,female,caucasian,frontal,1
mebeauty,people-2202474_1920.jpg,meb_people-2202474_1920.jpg,data/MEBeauty/original_images/male/hispanic/people-2202474_1920.jpg,7.236842105263158,1-10,male,hispanic,frontal,1
mebeauty,commercial-3264998_1920.jpg,meb_commercial-3264998_1920.jpg,data/MEBeauty/original_images/male/asian/commercial-3264998_1920.jpg,6.436666666666667,1-10,male,asian,frontal,1
mebeauty,ilya-shishikhin-2blzycUKsA0-unsplash.jpg,meb_ilya-shishikhin-2blzycUKsA0-unsplash.jpg,data/MEBeauty/original_images/male/caucasian/ilya-shishikhin-2blzycUKsA0-unsplash.jpg,6.487179487179487,1-10,male,caucasian,frontal,1
mebeauty,child-3199624_1920.jpg,meb_child-3199624_1920.jpg,data/MEBeauty/original_images/female/indian/child-3199624_1920.jpg,6.666666666666667,1-10,female,indian,frontal,1
mebeauty,woman-1615242_1920.jpg,meb_woman-1615242_1920.jpg,data/MEBeauty/original_images/female/caucasian/woman-1615242_1920.jpg,4.426666666666667,1-10,female,caucasian,frontal,1
mebeauty,xenia-bogarova-yyrH1RR7iy4-unsplash.jpg,meb_xenia-bogarova-yyrH1RR7iy4-unsplash.jpg,data/MEBeauty/original_images/male/caucasian/xenia-bogarova-yyrH1RR7iy4-unsplash.jpg,6.621951219512195,1-10,male,caucasian,frontal,1
mebeauty,women-1507748_1920.jpg,meb_women-1507748_1920.jpg,data/MEBeauty/original_images/female/asian/women-1507748_1920.jpg,6.448275862068965,1-10,female,asian,frontal,1
mebeauty,morgan-vander-hart-GVB-E8mr4Xk-unsplash.jpg,meb_morgan-vander-hart-GVB-E8mr4Xk-unsplash.jpg,data/MEBeauty/original_images/male/black/morgan-vander-hart-GVB-E8mr4Xk-unsplash.jpg,5.225378787878788,1-10,male,black,frontal,1
mebeauty,dubai-1972702_1920.jpg,meb_dubai-1972702_1920.jpg,data/MEBeauty/original_images/male/caucasian/dubai-1972702_1920.jpg,5.047619047619047,1-10,male,caucasian,frontal,1
mebeauty,museums-victoria-WZz1u5R5uT4-unsplash.jpg,meb_museums-victoria-WZz1u5R5uT4-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/museums-victoria-WZz1u5R5uT4-unsplash.jpg,7.357142857142857,1-10,female,caucasian,frontal,1
mebeauty,matteo-minoglio-JDBR1pXomQw-unsplash.jpg,meb_matteo-minoglio-JDBR1pXomQw-unsplash.jpg,data/MEBeauty/original_images/male/caucasian/matteo-minoglio-JDBR1pXomQw-unsplash.jpg,5.402083333333334,1-10,male,caucasian,frontal,1
mebeauty,lovely-3368231_1920.jpg,meb_lovely-3368231_1920.jpg,data/MEBeauty/original_images/female/caucasian/lovely-3368231_1920.jpg,6.096774193548387,1-10,female,caucasian,frontal,1
mebeauty,petr-sevcovic-e12wQLAjQi0-unsplash.jpg,meb_petr-sevcovic-e12wQLAjQi0-unsplash.jpg,data/MEBeauty/original_images/male/caucasian/petr-sevcovic-e12wQLAjQi0-unsplash.jpg,6.175438596491229,1-10,male,caucasian,frontal,1
mebeauty,jens-lindner-dP6g1YJWQcA-unsplash.jpg,meb_jens-lindner-dP6g1YJWQcA-unsplash.jpg,data/MEBeauty/original_images/male/caucasian/jens-lindner-dP6g1YJWQcA-unsplash.jpg,6.323529411764706,1-10,male,caucasian,frontal,1
mebeauty,david-todd-mccarty-EIeLcpn-9bM-unsplash.jpg,meb_david-todd-mccarty-EIeLcpn-9bM-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/david-todd-mccarty-EIeLcpn-9bM-unsplash.jpg,7.549019607843138,1-10,female,caucasian,frontal,1
mebeauty,soham-banerjee-22DWv_qBMZo-unsplash.jpg,meb_soham-banerjee-22DWv_qBMZo-unsplash.jpg,data/MEBeauty/original_images/female/indian/soham-banerjee-22DWv_qBMZo-unsplash.jpg,5.559523809523809,1-10,female,indian,frontal,1
mebeauty,david-suarez-d81WD5Q87E0-unsplash.jpg,meb_david-suarez-d81WD5Q87E0-unsplash.jpg,data/MEBeauty/original_images/female/hispanic/david-suarez-d81WD5Q87E0-unsplash.jpg,7.545454545454546,1-10,female,hispanic,frontal,1
mebeauty,callie-morgan-JlymtjqG2aU-unsplash.jpg,meb_callie-morgan-JlymtjqG2aU-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/callie-morgan-JlymtjqG2aU-unsplash.jpg,8.0,1-10,female,caucasian,frontal,1
mebeauty,samantha-green-0D1Fm1Fkblo-unsplash.jpg,meb_samantha-green-0D1Fm1Fkblo-unsplash.jpg,data/MEBeauty/original_images/female/hispanic/samantha-green-0D1Fm1Fkblo-unsplash.jpg,7.888888888888889,1-10,female,hispanic,frontal,1
mebeauty,actress-1736962_1920.jpg,meb_actress-1736962_1920.jpg,data/MEBeauty/original_images/female/indian/actress-1736962_1920.jpg,6.388888888888889,1-10,female,indian,frontal,1
mebeauty,man-4821291_1920.jpg,meb_man-4821291_1920.jpg,data/MEBeauty/original_images/male/caucasian/man-4821291_1920.jpg,6.785714285714286,1-10,male,caucasian,frontal,1
mebeauty,mateus-campos-felipe-dQvUjiVaXCg-unsplash.jpg,meb_mateus-campos-felipe-dQvUjiVaXCg-unsplash.jpg,data/MEBeauty/original_images/female/hispanic/mateus-campos-felipe-dQvUjiVaXCg-unsplash.jpg,7.363636363636363,1-10,female,hispanic,frontal,1
mebeauty,fashion-4257904_1920.jpg,meb_fashion-4257904_1920.jpg,data/MEBeauty/original_images/female/asian/fashion-4257904_1920.jpg,6.931034482758621,1-10,female,asian,frontal,1
mebeauty,doil-oh-v15GcVql4CM-unsplash.jpg,meb_doil-oh-v15GcVql4CM-unsplash.jpg,data/MEBeauty/original_images/male/asian/doil-oh-v15GcVql4CM-unsplash.jpg,6.0,1-10,male,asian,frontal,1
mebeauty,36.jpg,meb_36.jpg,data/MEBeauty/original_images/female/asian/36.jpg,5.394736842105263,1-10,female,asian,frontal,1
mebeauty,soroush-karimi-Zwa7DtcYUb0-unsplash.jpg,meb_soroush-karimi-Zwa7DtcYUb0-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/soroush-karimi-Zwa7DtcYUb0-unsplash.jpg,7.36,1-10,female,caucasian,frontal,1
mebeauty,obi-onyeador-02QKRJiv-JI-unsplash.jpg,meb_obi-onyeador-02QKRJiv-JI-unsplash.jpg,data/MEBeauty/original_images/female/hispanic/obi-onyeador-02QKRJiv-JI-unsplash.jpg,5.75,1-10,female,hispanic,frontal,1
mebeauty,christian-buehner-QLcxFso3gLk-unsplash.jpg,meb_christian-buehner-QLcxFso3gLk-unsplash.jpg,data/MEBeauty/original_images/male/hispanic/christian-buehner-QLcxFso3gLk-unsplash.jpg,5.729166666666667,1-10,male,hispanic,frontal,1
mebeauty,guy-5929422_1920.jpg,meb_guy-5929422_1920.jpg,data/MEBeauty/original_images/male/caucasian/guy-5929422_1920.jpg,5.666666666666667,1-10,male,caucasian,frontal,1
mebeauty,jassir-jonis-Hr9BKfMF6QE-unsplash.jpg,meb_jassir-jonis-Hr9BKfMF6QE-unsplash.jpg,data/MEBeauty/original_images/male/caucasian/jassir-jonis-Hr9BKfMF6QE-unsplash.jpg,5.752252252252252,1-10,male,caucasian,frontal,1
mebeauty,jim-flores-ebidnEfTCtk-unsplash.jpg,meb_jim-flores-ebidnEfTCtk-unsplash.jpg,data/MEBeauty/original_images/female/asian/jim-flores-ebidnEfTCtk-unsplash.jpg,7.222222222222222,1-10,female,asian,frontal,1
mebeauty,pexels-keith-lobo-3854982.jpg,meb_pexels-keith-lobo-3854982.jpg,data/MEBeauty/original_images/male/caucasian/pexels-keith-lobo-3854982.jpg,6.888888888888889,1-10,male,caucasian,frontal,1
mebeauty,beautiful-3027662_1920.jpg,meb_beautiful-3027662_1920.jpg,data/MEBeauty/original_images/male/caucasian/beautiful-3027662_1920.jpg,6.333333333333333,1-10,male,caucasian,frontal,1
mebeauty,mark-decile-VHFnE1uz0wY-unsplash.jpg,meb_mark-decile-VHFnE1uz0wY-unsplash.jpg,data/MEBeauty/original_images/male/hispanic/mark-decile-VHFnE1uz0wY-unsplash.jpg,7.272727272727272,1-10,male,hispanic,frontal,1
mebeauty,allef-vinicius-RTiPK6GPBxg-unsplash.jpg,meb_allef-vinicius-RTiPK6GPBxg-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/allef-vinicius-RTiPK6GPBxg-unsplash.jpg,8.15,1-10,female,caucasian,frontal,1
mebeauty,guy5.jpg,meb_guy5.jpg,data/MEBeauty/original_images/male/caucasian/guy5.jpg,6.102272727272728,1-10,male,caucasian,frontal,1
mebeauty,girl-3874872_1920.jpg,meb_girl-3874872_1920.jpg,data/MEBeauty/original_images/female/caucasian/girl-3874872_1920.jpg,7.657894736842105,1-10,female,caucasian,frontal,1
mebeauty,man-3437398_1920.jpg,meb_man-3437398_1920.jpg,data/MEBeauty/original_images/male/caucasian/man-3437398_1920.jpg,5.842948717948717,1-10,male,caucasian,frontal,1
mebeauty,jd-mason-13_7xGYBb7c-unsplash.jpg,meb_jd-mason-13_7xGYBb7c-unsplash.jpg,data/MEBeauty/original_images/male/caucasian/jd-mason-13_7xGYBb7c-unsplash.jpg,3.268,1-10,male,caucasian,frontal,1
mebeauty,woman-4791398_1920.jpg,meb_woman-4791398_1920.jpg,data/MEBeauty/original_images/female/caucasian/woman-4791398_1920.jpg,5.285714285714286,1-10,female,caucasian,frontal,1
mebeauty,john-torcasio-tgVm0tkbf1U-unsplash.jpg,meb_john-torcasio-tgVm0tkbf1U-unsplash.jpg,data/MEBeauty/original_images/female/black/john-torcasio-tgVm0tkbf1U-unsplash.jpg,5.407407407407407,1-10,female,black,frontal,1
mebeauty,human-2538246_1920.jpg,meb_human-2538246_1920.jpg,data/MEBeauty/original_images/male/asian/human-2538246_1920.jpg,3.906666666666666,1-10,male,asian,frontal,1
mebeauty,philipp-wuthrich--oHSNY6F-xU-unsplash.jpg,meb_philipp-wuthrich--oHSNY6F-xU-unsplash.jpg,data/MEBeauty/original_images/male/caucasian/philipp-wuthrich--oHSNY6F-xU-unsplash.jpg,6.604651162790698,1-10,male,caucasian,frontal,1
mebeauty,caroline-hernandez-vGacDiUiD7I-unsplash.jpg,meb_caroline-hernandez-vGacDiUiD7I-unsplash.jpg,data/MEBeauty/original_images/female/indian/caroline-hernandez-vGacDiUiD7I-unsplash.jpg,5.092592592592593,1-10,female,indian,frontal,1
mebeauty,india-4869731_1920.jpg,meb_india-4869731_1920.jpg,data/MEBeauty/original_images/female/indian/india-4869731_1920.jpg,4.137931034482759,1-10,female,indian,frontal,1
mebeauty,aleksandr-minakov-bY4GXQKfZrA-unsplash.jpg,meb_aleksandr-minakov-bY4GXQKfZrA-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/aleksandr-minakov-bY4GXQKfZrA-unsplash.jpg,7.115384615384615,1-10,female,caucasian,frontal,1
mebeauty,anton-malanin-lxEqRDB9Ng8-unsplash.jpg,meb_anton-malanin-lxEqRDB9Ng8-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/anton-malanin-lxEqRDB9Ng8-unsplash.jpg,7.36,1-10,female,caucasian,frontal,1
mebeauty,model-1976191_1920.jpg,meb_model-1976191_1920.jpg,data/MEBeauty/original_images/female/caucasian/model-1976191_1920.jpg,7.379310344827586,1-10,female,caucasian,frontal,1
mebeauty,corinne-kutz-jfIgh0ijkqM-unsplash.jpg,meb_corinne-kutz-jfIgh0ijkqM-unsplash.jpg,data/MEBeauty/original_images/female/caucasian/corinne-kutz-jfIgh0ijkqM-unsplash.jpg,6.708333333333333,1-10,female,caucasian,frontal,1
mebeauty,handsome-1805532_1920.jpg,meb_handsome-1805532_1920.jpg,data/MEBeauty/original_images/male/indian/handsome-1805532_1920.jpg,6.404761904761905,1-10,male,indian,frontal,1
